4632,8429,0
8481,6263,0
3182,6875,0
3877,9269,0
6832,7226,0
7177,7824,0
8474,3149,0
3663,6515,0
8626,8898,0
5510,1599,0
6148,9144,0
3385,5317,0
3940,7233,0
6198,1597,0
2624,3762,0
3876,9029,0
4491,7231,0
7244,6745,0
8953,1830,0
8956,3268,0
3604,10228,0
5250,7828,0
4203,1962,0
8827,6861,0
8270,4228,0
2834,5319,0
2894,1605,0
3601,9270,0
8071,7462,0
4549,2560,0
3102,1964,0
5187,10104,0
6839,10100,0
6759,5669,0
9169,6022,0
5442,1959,0
7043,9022,0
2426,7236,0
8889,4106,0
2009,5560,0
7652,4828,0
2357,7117,0
7781,1474,0
3389,6755,0
6692,6268,0
4552,3757,0
2759,2804,0
7718,3750,0
8269,3988,0
5378,3995,0
7992,3270,0
2420,4601,0
3724,3280,0
1948,8795,0
3184,7594,0
3531,8910,0
6907,9980,0
4763,5793,0
5870,7947,0
1671,8077,0
5661,7109,0
7458,9979,0
7580,3750,0
1947,8555,0
5321,8906,0
6560,8903,0
5661,6869,0
7036,6387,0
8350,8659,0
1948,9034,0
7578,2552,0
5925,2317,0
2429,8674,0
6679,997,0
4085,10107,0
8005,8540,0
6969,6986,0
7105,6267,0
8402,1832,0
6275,4831,0
3381,3641,0
3108,4599,0
6487,6867,0
3865,4478,0
7316,8302,0
6554,6268,0
2777,10230,0
2698,6038,0
3523,5317,0
5578,1240,0
3460,7833,0
9022,1950,0
8002,7103,0
6962,4351,0
5171,3876,0
7518,6266,0
5719,2677,0
2428,8194,0
5943,9743,0
9373,4704,0
4758,3877,0
4000,3280,0
2499,8793,0
4277,3998,0
8962,5903,0
6206,4712,0
6199,1837,0
6205,4233,0
8899,7939,0
2485,3044,0
4629,7231,0
9243,8058,0
2977,7235,0
5235,1839,0
5305,2199,0
8142,8061,0
6819,2195,0
7314,7344,0
4009,7113,0
2287,6518,0
1946,8076,0
5652,3515,0
7940,10098,0
2145,4841,0
5249,7589,0
8343,6024,0
5590,6031,0
3190,10229,0
3868,5915,0
6898,6387,0
6475,2076,0
6405,1477,0
8480,5784,0
5523,7109,0
3189,9750,0
9231,3027,0
5922,1359,0
8887,3388,0
8006,8780,0
4698,7350,0
4687,3038,0
6695,7705,0
6887,1835,0
5035,4595,0
6769,9981,0
8687,5903,0
6555,6747,0
6267,1478,0
5096,1361,0
8402,2071,0
7794,6744,0
5175,5553,0
2148,6279,0
4213,6034,0
7238,4589,0
3038,4001,0
3867,5436,0
8211,8180,0
3324,8312,0
3739,9269,0
5801,7827,0
8204,5545,0
4626,6033,0
9452,9136,0
5044,7949,0
2690,2444,0
4079,7711,0
7106,6746,0
9232,3507,0
5788,2557,0
6818,1716,0
4961,2080,0
2083,7836,0
5939,8306,0
5861,4353,0
6768,9501,0
9450,8177,0
7653,5307,0
6763,7106,0
8619,6263,0
3534,9869,0
8069,6504,0
2359,8075,0
8194,1473,0
1672,8556,0
4012,8310,0
5785,1598,0
3389,6994,0
3384,4838,0
9100,5902,0
5322,9146,0
8691,7580,0
9029,5064,0
2361,8794,0
2562,6517,0
5853,999,0
2971,4839,0
7732,9499,0
3669,8671,0
3652,1963,0
6888,2075,0
2563,6996,0
2221,7836,0
8477,4347,0
6823,3632,0
5654,3994,0
8341,5305,0
4280,5435,0
6131,2197,0
4563,8549,0
8820,3987,0
8952,1591,0
8347,7701,0
6219,9982,0
6340,3034,0
6198,1358,0
6209,6149,0
5385,6870,0
3455,5916,0
8201,4348,0
2216,5680,0
6886,1356,0
3172,2803,0
6490,8304,0
8749,3148,0
6764,7825,0
5455,7229,0
5111,7349,0
6624,6867,0
3445,1604,0
2084,8315,0
3044,6636,0
9439,3865,0
2225,9513,0
5856,2197,0
3533,9390,0
5931,4952,0
6286,9383,0
7999,5905,0
5577,1000,0
1735,6280,0
5651,3036,0
6679,1237,0
6071,5910,0
4005,5675,0
3947,9868,0
5029,1960,0
9098,4944,0
4356,8190,0
7868,8780,0
3465,9989,0
5995,2676,0
8058,1952,0
4703,9507,0
2498,8554,0
4139,3998,0
3258,9869,0
5182,8188,0
8483,6982,0
8541,2550,0
8755,5544,0
9104,7340,0
2843,8673,0
6408,2675,0
4149,8071,0
3583,1843,0
7247,8183,0
6067,3993,0
4272,2081,0
2499,9033,0
3324,8552,0
2493,6637,0
8478,4826,0
6076,7826,0
6142,6748,0
7525,9380,0
2907,6876,0
6689,5309,0
6691,6028,0
7094,1955,0
6139,5311,0
7728,7822,0
7037,6626,0
6818,1476,0
3394,9150,0
6133,2915,0
9512,5422,0
1944,7357,0
4979,9745,0
6688,4591,0
4002,4238,0
3791,2202,0
5105,4954,0
5724,4593,0
3447,2562,0
5372,1360,0
7852,2312,0
6696,7945,0
3516,2682,0
7515,5307,0
3512,1005,0
4900,5553,0
7518,6505,0
6900,7106,0
1533,7837,0
7178,8303,0
6480,4232,0
6278,6029,0
5166,1480,0
4691,4476,0
6495,10221,0
2011,6279,0
8759,7221,0
5255,9984,0
8616,4826,0
5586,4354,0
2078,5680,0
2222,8315,0
9241,7339,0
1947,8315,0
6343,4232,0
7939,9858,0
7378,5547,0
2288,7237,0
4351,6034,0
6697,8663,0
3251,6755,0
2077,5440,0
8747,2430,0
8065,4827,0
2898,3043,0
4547,1841,0
1944,7118,0
3243,3641,0
5798,6869,0
5172,4115,0
8965,7101,0
2492,5919,0
8001,6863,0
3597,7353,0
6748,1117,0
8333,1952,0
4484,4357,0
4426,8549,0
3670,9150,0
7375,4110,0
3667,7952,0
2560,5799,0
2626,4481,0
9036,7939,0
5720,2916,0
3244,3880,0
8277,7102,0
4821,1361,0
8620,6742,0
8057,1713,0
4348,4836,0
8900,8658,0
9437,2907,0
3937,5795,0
3723,2801,0
6968,6507,0
6284,8664,0
7993,3510,0
6481,4471,0
5102,3517,0
8060,2671,0
8616,5065,0
2978,7954,0
5037,5313,0
2220,7357,0
6283,8185,0
7723,5906,0
2703,7715,0
3119,9151,0
5792,4234,0
2696,5080,0
6901,7345,0
3728,4718,0
6009,8665,0
5318,7708,0
7113,9860,0
7864,7103,0
2633,7356,0
4895,3637,0
8557,9018,0
5321,8667,0
7454,8542,0
6892,3752,0
5805,9504,0
3111,6037,0
5047,9146,0
3118,8672,0
4700,8309,0
5788,2796,0
3325,9031,0
8405,3029,0
2838,6996,0
2288,6997,0
2348,3523,0
3871,7113,0
5376,3037,0
5103,3996,0
4430,10226,0
2844,9152,0
8763,8658,0
5112,7829,0
7650,3870,0
7920,1953,0
5595,8426,0
2150,6997,0
3860,2561,0
5872,8905,0
7505,995,0
9300,3147,0
2964,1965,0
3031,1366,0
3789,1723,0
6210,6389,0
7643,1235,0
3599,8311,0
3810,10108,0
7248,8662,0
8131,3509,0
6408,2915,0
7245,7225,0
6552,5549,0
7372,3152,0
8686,5664,0
4419,5914,0
7098,3392,0
9088,1111,0
3253,7474,0
4546,1601,0
6541,998,0
2905,5917,0
5802,8306,0
7173,6147,0
3930,2921,0
4420,6153,0
8061,3150,0
9248,10214,0
8071,7223,0
5799,7348,0
7931,6504,0
7870,9499,0
2425,6757,0
3994,1124,0
7237,4110,0
4700,8069,0
8139,6863,0
3933,4358,0
5100,2798,0
3044,6396,0
4910,9626,0
7385,8422,0
2497,8075,0
9024,2908,0
3382,4120,0
6082,10222,0
4215,6992,0
2556,3882,0
7440,2553,0
4477,1482,0
8892,5304,0
4974,7589,0
9097,4465,0
6406,1956,0
2699,6277,0
4412,3039,0
5794,5192,0
4083,9149,0
9093,2788,0
7998,5426,0
3600,8791,0
7652,5068,0
4427,9268,0
7376,4589,0
5656,4953,0
4136,2561,0
6545,2435,0
3737,8551,0
3454,5197,0
8823,5184,0
2700,6517,0
3169,1365,0
8476,4107,0
5183,8667,0
2490,5439,0
9238,6142,0
1879,8914,0
6410,3633,0
5934,5910,0
7575,1594,0
7389,9859,0
5444,2917,0
1949,9274,0
6631,9502,0
8821,4466,0
8747,2190,0
2077,5201,0
6755,3992,0
7369,1714,0
7384,7703,0
5598,9385,0
6266,1238,0
8060,2910,0
4824,2559,0
3588,3999,0
4632,8668,0
2963,1486,0
3116,7953,0
4906,7949,0
3738,9030,0
4557,5913,0
7519,6745,0
8140,7582,0
3376,1724,0
3242,2922,0
2687,1486,0
8205,6024,0
7716,3031,0
7516,5547,0
4001,3998,0
2906,6636,0
9031,5783,0
6904,8782,0
7590,7823,0
3321,7114,0
8959,4465,0
3390,7473,0
2691,3163,0
5860,3874,0
6629,9023,0
8344,6264,0
4902,6272,0
3256,8911,0
7309,5188,0
8408,4467,0
7370,1954,0
7453,8062,0
4696,6392,0
7308,4949,0
7933,7223,0
4214,6513,0
7591,8302,0
7448,5906,0
7870,9738,0
7787,3869,0
7248,8422,0
2147,5800,0
1943,6639,0
7854,3031,0
2899,3522,0
4350,5794,0
6821,2914,0
3045,7115,0
2281,4122,0
7440,2792,0
6404,1238,0
4760,4595,0
5796,6150,0
2621,2564,0
3102,2204,0
5665,8785,0
2018,9393,0
2553,2924,0
5581,2437,0
6420,7945,0
8345,6743,0
3457,6635,0
4408,1362,0
5522,6630,0
4761,5075,0
7162,1595,0
3248,5557,0
6896,5189,0
6480,3992,0
9160,2189,0
6280,6987,0
9091,2070,0
8408,4227,0
8754,5304,0
4902,6512,0
2416,2924,0
5660,6629,0
3380,3161,0
6628,8304,0
5734,8666,0
6282,7706,0
3316,5198,0
5441,1480,0
5098,2079,0
5096,1121,0
9230,2788,0
5732,7947,0
4704,9986,0
3444,1125,0
6690,5789,0
2840,7714,0
6961,3632,0
2076,4961,0
6626,7585,0
7725,6624,0
5665,8546,0
5515,3516,0
3033,2084,0
7109,7944,0
2007,4602,0
7651,4349,0
4417,4956,0
4621,4117,0
7719,4229,0
5922,1119,0
8074,8420,0
3594,6155,0
7994,3989,0
6203,3514,0
5723,4354,0
5924,1838,0
5245,5912,0
8342,5545,0
6007,7946,0
6419,7466,0
7799,8900,0
8762,8419,0
2085,8555,0
8548,5425,0
1739,7717,0
8893,5544,0
6749,1357,0
7659,7942,0
7304,3272,0
5519,5192,0
5116,9506,0
6012,9863,0
7997,5186,0
4076,6274,0
6625,7106,0
5374,2318,0
3518,3161,0
5105,4714,0
8689,6622,0
3595,6874,0
5600,10103,0
5323,9625,0
5794,4952,0
2635,8314,0
6960,3392,0
3801,6514,0
5928,3515,0
4213,6274,0
7315,7823,0
2356,6877,0
7783,1953,0
7305,3751,0
4360,9867,0
8624,8419,0
5382,5672,0
7092,1236,0
3864,3999,0
3181,6156,0
6284,8425,0
7024,1595,0
9228,1830,0
4904,6991,0
4488,5794,0
2291,8434,0
5254,9505,0
4626,6273,0
3110,5558,0
4558,6393,0
4340,1722,0
5659,6150,0
5515,3755,0
5241,3995,0
8551,6383,0
8957,3747,0
6556,7226,0
7924,3390,0
2911,8553,0
8072,7941,0
7783,2192,0
5938,7587,0
7388,9380,0
5803,9025,0
8761,8179,0
6270,2915,0
9309,6740,0
4150,8550,0
8271,4467,0
5253,9026,0
6077,8305,0
6549,4112,0
5238,2798,0
2087,9273,0
8487,8659,0
4346,4117,0
8753,4586,0
4482,3638,0
5307,2917,0
3390,7234,0
4288,8549,0
7381,6745,0
3726,3999,0
5031,2918,0
4764,6272,0
2084,8076,0
4415,4237,0
5791,3994,0
4890,1481,0
8542,2790,0
7586,6146,0
6481,4711,0
7029,3272,0
8817,2549,0
6207,5191,0
8483,6742,0
3312,3521,0
6559,8184,0
1807,7358,0
4016,9987,0
5863,5311,0
6753,3273,0
5516,4234,0
2567,8673,0
1939,4962,0
7714,2073,0
7368,1475,0
3461,8312,0
7587,6385,0
2980,8672,0
5530,9744,0
2224,9273,0
7174,6386,0
5234,1121,0
9296,1710,0
9029,4825,0
9038,8658,0
5734,8905,0
6286,9143,0
5669,10223,0
3671,9868,0
2837,6517,0
5240,3756,0
6211,6628,0
5372,1599,0
3310,2802,0
2283,5081,0
7662,9140,0
4564,8788,0
8469,1233,0
5383,6151,0
5859,3635,0
6754,3752,0
5857,2676,0
7302,2313,0
8759,6981,0
3386,5797,0
4344,3159,0
8200,3629,0
8545,3987,0
4688,3278,0
6208,5430,0
6684,3153,0
9235,4944,0
5253,9266,0
5511,1839,0
2155,8914,0
4964,3517,0
3874,8071,0
8006,9019,0
8210,7941,0
6007,7707,0
8951,1112,0
8061,3390,0
7299,1116,0
3038,4240,0
5453,6510,0
7454,8302,0
2969,4121,0
8680,2789,0
4001,3759,0
2964,2204,0
3110,5318,0
8694,8778,0
8894,6023,0
8009,10217,0
4823,2319,0
7231,1715,0
7301,2074,0
4692,4715,0
9163,3387,0
6268,1957,0
2827,2444,0
1875,7238,0
8134,4947,0
3050,9031,0
7110,8662,0
8139,7103,0
4280,5195,0
8347,7461,0
4893,2439,0
9159,1950,0
8410,5185,0
7165,2793,0
4979,9506,0
8816,2310,0
4893,2679,0
3934,4597,0
8960,4705,0
6494,9981,0
6683,2674,0
3735,7592,0
5509,1120,0
3459,7354,0
7104,5788,0
6202,3274,0
7458,10218,0
6148,9383,0
4559,6632,0
4072,4597,0
6680,1476,0
7095,2434,0
6476,2315,0
8964,6382,0
3391,7713,0
2974,6277,0
5302,1001,0
4971,6392,0
9301,3626,0
5925,2556,0
7712,1115,0
6128,999,0
9244,8298,0
8418,8300,0
4757,3398,0
3809,9868,0
3931,3160,0
6752,2794,0
7231,1475,0
4481,3159,0
5113,8068,0
4134,2082,0
6417,6508,0
7449,6386,0
3935,4837,0
5858,3155,0
6282,7466,0
6002,5790,0
8212,8899,0
8892,5065,0
4978,9266,0
4636,10106,0
5028,1720,0
7792,5786,0
6411,4112,0
2009,5800,0
4079,7472,0
2551,1966,0
7371,2433,0
2966,2683,0
5254,9745,0
6970,7465,0
7576,2073,0
7238,4350,0
5166,1720,0
9237,5423,0
5792,4473,0
1601,7717,0
5657,5432,0
9247,9495,0
9023,2669,0
2362,9033,0
4764,6033,0
8416,7581,0
9240,6621,0
3175,4000,0
7446,4948,0
7438,1594,0
9298,2189,0
2705,8673,0
5380,4714,0
5446,3396,0
8003,7822,0
5458,8427,0
9037,8178,0
3306,1125,0
6348,6628,0
3943,8191,0
6489,7825,0
5726,5551,0
2551,2205,0
7510,3151,0
8757,6263,0
2841,8193,0
5512,2318,0
9161,2429,0
8548,5185,0
4274,3039,0
7235,3392,0
4010,7352,0
6833,7705,0
2425,6997,0
4065,1962,0
7095,2194,0
5379,4235,0
5924,2077,0
8473,2909,0
7713,1833,0
7801,9619,0
2430,8913,0
8484,7222,0
3872,7352,0
3319,6635,0
3035,3042,0
6272,3394,0
6133,3155,0
7099,3871,0
8412,6144,0
3315,4958,0
8608,1711,0
4683,1362,0
2845,9870,0
4751,1002,0
6273,3873,0
4279,4716,0
8068,6025,0
8404,2790,0
2076,4722,0
9313,8417,0
3871,6873,0
7851,1833,0
6896,5429,0
7590,7583,0
4830,5194,0
8692,8059,0
6474,1597,0
5245,5672,0
6200,2316,0
3804,7712,0
7303,2793,0
6417,6747,0
2215,5200,0
4565,9267,0
8279,8060,0
4839,8788,0
4275,3279,0
4624,5075,0
3450,3521,0
7176,7344,0
4836,7350,0
8133,4707,0
4766,6991,0
5248,7110,0
6136,4113,0
4629,7470,0
6062,2077,0
8350,8899,0
4484,4117,0
2637,9032,0
8750,3627,0
2496,7595,0
6687,4351,0
8208,6983,0
6422,8424,0
5647,1359,0
7164,2314,0
6617,3752,0
7853,2791,0
4285,7351,0
7513,4349,0
4205,2680,0
3740,9748,0
2838,6756,0
3246,4839,0
7164,2553,0
5453,6271,0
4683,1122,0
7180,8782,0
2500,9512,0
4281,5675,0
3253,7713,0
6349,6867,0
2570,9871,0
8268,3269,0
1603,8676,0
3037,3522,0
8337,3389,0
2563,6757,0
7581,3990,0
3376,1485,0
8132,3988,0
3239,1724,0
5865,6030,0
7030,3991,0
2829,2923,0
3861,2801,0
7658,7224,0
2431,9392,0
4829,4475,0
3107,4120,0
4703,9267,0
7791,5307,0
6283,7946,0
2285,6039,0
4478,1721,0
3723,2562,0
5113,8308,0
3454,5437,0
3462,8791,0
5658,5671,0
4624,5314,0
9099,5423,0
4909,9147,0
7318,9261,0
2831,4121,0
4216,7471,0
2777,9990,0
6614,2794,0
4413,3279,0
7730,8780,0
3457,6395,0
8336,3149,0
5108,6152,0
2976,6756,0
6750,2075,0
9368,2788,0
6062,2316,0
7795,7223,0
2568,8913,0
9246,9256,0
7658,7463,0
4342,2680,0
5314,6031,0
9021,1710,0
8199,3150,0
8135,5426,0
4273,2321,0
6061,1598,0
8618,5784,0
6765,8064,0
3603,9988,0
6563,10101,0
9314,8896,0
6065,3514,0
8413,6383,0
2776,9751,0
7575,1355,0
6130,1717,0
2768,6157,0
8063,4108,0
5651,2797,0
4497,9627,0
5443,2438,0
8470,1712,0
8278,7581,0
5238,3037,0
6970,7704,0
7167,3512,0
6348,6388,0
1808,8076,0
5860,4114,0
8420,9258,0
7521,7463,0
8955,2789,0
7175,6865,0
7527,10099,0
9371,4225,0
5789,3275,0
5784,1119,0
3463,9030,0
4897,4116,0
5923,1598,0
2757,1606,0
9442,4824,0
2552,2445,0
7023,1116,0
2146,5320,0
9233,3986,0
7168,3991,0
6611,1596,0
3104,2923,0
4628,6991,0
4620,3638,0
3857,1364,0
9103,7100,0
2845,9631,0
4151,9029,0
3865,4717,0
8196,2191,0
4904,7230,0
5583,3396,0
6207,4951,0
4618,2679,0
4211,5076,0
7096,2673,0
4693,5434,0
7717,3271,0
4482,3398,0
7169,4470,0
4694,5674,0
3239,1964,0
7657,6744,0
1670,7597,0
4078,7232,0
6483,5430,0
8825,5903,0
6477,3034,0
3182,6635,0
3464,9510,0
8685,5185,0
9303,4584,0
6837,9621,0
2766,5678,0
3803,7233,0
2762,3762,0
7100,4350,0
5795,5431,0
3721,2083,0
5802,8546,0
2766,5439,0
2488,4481,0
4966,4236,0
7582,4229,0
2827,2205,0
7237,3871,0
5388,8067,0
2569,9631,0
7457,9739,0
6545,2675,0
8340,4587,0
1602,8196,0
5583,3156,0
2484,2804,0
8415,7341,0
3929,2681,0
5592,6989,0
8067,5546,0
4134,1842,0
8072,7702,0
4968,5194,0
4276,3519,0
4085,9867,0
2833,4840,0
3257,9151,0
4210,4836,0
4004,4957,0
6213,7586,0
7377,5068,0
3731,6155,0
5855,1958,0
7368,1235,0
4753,1481,0
4080,8190,0
3592,5676,0
8544,3508,0
3947,10107,0
5874,9863,0
8966,7340,0
2151,7237,0
6966,6027,0
9382,8776,0
2080,6399,0
6409,3394,0
8758,6742,0
5118,10224,0
5936,6868,0
6751,2315,0
4137,3279,0
2898,3282,0
6954,997,0
4064,1243,0
5252,8786,0
2762,4001,0
2495,7356,0
3249,5797,0
4011,7831,0
4827,3757,0
7596,10218,0
8621,7221,0
7526,9859,0
7250,9381,0
4980,10225,0
2689,2205,0
2979,8193,0
3120,9630,0
3053,10229,0
4343,2920,0
8621,6982,0
3326,9270,0
5303,1240,0
4003,4717,0
2147,5560,0
2629,5918,0
2971,5079,0
6288,10102,0
6268,1717,0
3788,1244,0
8831,8538,0
5179,6990,0
3173,3042,0
2561,6278,0
6211,6868,0
1671,8316,0
2830,3642,0
2765,4960,0
3115,7474,0
7991,2551,0
6542,1477,0
9033,6502,0
9025,3148,0
5579,1719,0
8273,5425,0
2697,5559,0
8056,1234,0
6552,5310,0
3107,4360,0
5869,7707,0
5854,1479,0
2151,7476,0
5099,2558,0
7991,2791,0
1940,5680,0
1534,8556,0
4422,7112,0
3109,4839,0
2833,4600,0
5659,6390,0
6080,9503,0
8143,8540,0
6405,1717,0
3732,6634,0
3926,1244,0
9096,4226,0
3519,3880,0
5181,7948,0
9438,3147,0
8961,5184,0
1464,7957,0
5168,2678,0
2080,6638,0
4894,2918,0
6550,4831,0
2707,9392,0
7240,5308,0
3523,5557,0
9168,5543,0
7183,10219,0
4217,7711,0
6620,4950,0
3653,2442,0
7935,8181,0
8486,8180,0
3184,7354,0
8955,3028,0
2293,9153,0
4617,2440,0
8613,3867,0
3802,6754,0
7373,3391,0
2836,5798,0
4498,10106,0
5164,1001,0
6958,2674,0
6003,6030,0
9172,7220,0
7450,6865,0
7718,3510,0
2824,1246,0
8540,2071,0
7045,10219,0
3596,7114,0
7712,1354,0
3517,2922,0
4690,4236,0
7378,5308,0
2082,7117,0
6269,2436,0
6901,7585,0
4423,7591,0
2015,8195,0
4907,8428,0
6616,3273,0
8961,5424,0
2980,8433,0
6068,4472,0
6010,9144,0
7661,8421,0
3724,3041,0
8339,4347,0
7995,4228,0
3378,2203,0
5649,2078,0
3591,4958,0
2224,9033,0
7936,8421,0
6201,2795,0
6336,1358,0
6409,3154,0
7855,3510,0
5387,7828,0
7173,5907,0
2007,4842,0
3946,9389,0
8814,1591,0
6341,3753,0
3188,9031,0
3114,7235,0
3798,5077,0
6477,2795,0
5524,7348,0
7171,5428,0
6204,3753,0
5522,6390,0
7299,1355,0
3602,9509,0
7733,9978,0
1939,5201,0
2689,1965,0
2283,4841,0
4759,4116,0
9100,5663,0
4278,4477,0
6076,8066,0
4143,5435,0
2973,5798,0
5930,4473,0
9167,5303,0
5588,5312,0
4841,9506,0
7797,7942,0
8009,9978,0
4563,8309,0
2363,9512,0
5529,9265,0
2355,6158,0
6340,3274,0
4635,9626,0
4768,7949,0
7856,3989,0
1739,7957,0
6613,2315,0
3593,5916,0
7932,6983,0
9228,2069,0
4697,6871,0
2707,9631,0
6132,2676,0
2356,6638,0
4614,1002,0
6150,9862,0
8543,3269,0
2292,8913,0
3728,4957,0
2842,8433,0
2704,8433,0
5252,8547,0
3327,9749,0
7781,1234,0
7862,6145,0
7794,6505,0
4211,5315,0
5717,1958,0
2149,6758,0
3190,9989,0
2012,6998,0
7443,3750,0
2502,10231,0
8822,4945,0
5521,6151,0
6343,4472,0
1804,6399,0
7386,8662,0
8485,7701,0
3513,1245,0
9307,6022,0
3037,3761,0
4480,2440,0
5927,3035,0
9370,3746,0
9441,4344,0
2828,2684,0
6205,4472,0
6690,5549,0
5458,8666,0
3732,6395,0
3322,7593,0
3928,2202,0
7169,4230,0
7722,5427,0
9376,6141,0
4625,5794,0
2017,8914,0
7386,8901,0
3721,1843,0
5048,9625,0
4762,5554,0
4082,8909,0
5737,9863,0
2975,6516,0
7924,3630,0
2152,7956,0
5594,7708,0
6351,7826,0
3052,9990,0
3864,4238,0
3588,3760,0
4346,4357,0
3244,4120,0
7310,5667,0
3532,9150,0
8136,5665,0
5304,1959,0
9095,3986,0
8346,7222,0
9179,10095,0
7163,2074,0
9303,4345,0
7456,9021,0
5864,5791,0
5241,4235,0
2491,5679,0
1943,6878,0
2550,1726,0
6823,3872,0
4837,8069,0
7455,8781,0
6822,3153,0
2086,9034,0
2693,3882,0
7034,5668,0
4428,9747,0
6347,6149,0
3180,5917,0
9377,6381,0
7937,8660,0
6903,8064,0
8749,2909,0
2701,7236,0
2978,7714,0
3307,1604,0
5041,6990,0
6478,3513,0
2414,2445,0
7999,6145,0
6825,4351,0
7113,9620,0
9441,4584,0
9450,8417,0
8612,3149,0
5716,1239,0
3168,1126,0
4828,4236,0
4201,1243,0
4625,5554,0
8273,5665,0
3792,2681,0
3449,3281,0
5451,5552,0
4413,3518,0
3866,4957,0
4064,1483,0
8070,6743,0
4552,3997,0
4287,8070,0
4908,8907,0
3387,6036,0
4206,3159,0
8488,8898,0
9382,8537,0
4755,2679,0
6631,9741,0
7170,4709,0
4631,7950,0
6955,1476,0
4421,6632,0
4911,10105,0
6218,9503,0
5455,7468,0
5933,5671,0
7232,2194,0
3659,4598,0
2485,3283,0
6834,8184,0
2844,9391,0
3328,10229,0
5868,7228,0
8760,7460,0
7439,2313,0
3240,2443,0
7790,4828,0
5381,5193,0
4702,9027,0
9027,4345,0
8550,6143,0
7729,8062,0
8895,6502,0
7232,1954,0
5992,1478,0
5167,1959,0
2156,9393,0
8551,6622,0
5797,6390,0
7588,6864,0
2348,3284,0
5378,3755,0
5174,4834,0
2553,2684,0
5107,5912,0
6492,9263,0
7239,4829,0
8677,1831,0
2756,1366,0
7036,6147,0
7649,3630,0
8128,2311,0
6632,9981,0
6824,4111,0
9438,3386,0
4839,8548,0
6959,3153,0
2903,5199,0
3800,6035,0
4008,6873,0
8129,2791,0
3448,3041,0
8064,4587,0
8063,3869,0
3308,2084,0
3042,5678,0
3394,8911,0
6494,9742,0
8196,1952,0
8472,2191,0
2896,2324,0
3257,9390,0
5117,9985,0
4771,9147,0
5997,3634,0
7318,9021,0
6201,2556,0
4960,1840,0
5036,4834,0
2282,4601,0
4834,6631,0
4686,2320,0
5440,1240,0
2692,3403,0
6629,8783,0
3049,8552,0
7928,5067,0
2840,7475,0
6557,7705,0
5582,2917,0
5176,5792,0
7027,2793,0
5114,8547,0
7526,9619,0
6415,5789,0
3455,5677,0
5371,1120,0
6623,6148,0
2620,2085,0
3255,8432,0
8276,6623,0
4220,8909,0
8969,8777,0
4071,4358,0
3667,8191,0
9304,4824,0
8965,6861,0
7316,8063,0
7509,2672,0
4496,9387,0
5527,8786,0
2700,6756,0
8818,3268,0
